AnimalID,AnimalType,Intake Date,IntakeYear,IntakeMonth,Name,Breed,Estimated Age,Sex,SpayNeuter,Size,Color,IntakeType,Outcome Type,Outcome Subtype,Zip Where Found,Latitude,Longitude,Zip Where Placed,OutcomeDate,OutcomeYear,OutcomeMonth
A448631,CAT,2012-02-01T00:00:00Z,2012,February,BEANIE,UNKNOWN,Infant - Younger than 6 months,MALE,TRUE,KITTN,WHITE,Foster Return,Adopted,Friend,40215,38.1919,-85.7841,40299,2012-02-02T00:00:00Z,2012,February
A448631,CAT,2011-12-02T00:00:00Z,2011,December,BEANIE,UNKNOWN,Infant - Younger than 6 months,MALE,TRUE,KITTN,WHITE,Owner Surrender,Foster,UNKNOWN,40212,38.2663,-85.8,40215,2011-12-02T00:00:00Z,2011,December
A448632,CAT,2011-12-02T00:00:00Z,2011,December,CECIL,UNKNOWN,Infant - Younger than 6 months,MALE,TRUE,KITTN,BLACK,Owner Surrender,Foster,UNKNOWN,40212,38.2663,-85.8,40215,2011-12-02T00:00:00Z,2011,December
A448632,CAT,2012-02-01T00:00:00Z,2012,February,CECIL,UNKNOWN,Infant - Younger than 6 months,MALE,TRUE,KITTN,BLACK,Foster Return,Adopted,Friend,40215,38.1919,-85.7841,40299,2012-02-02T00:00:00Z,2012,February
A448633,CAT,2011-12-02T00:00:00Z,2011,December,RANCH,UNKNOWN,Infant - Younger than 6 months,MALE,TRUE,KITTN,WHITE,Owner Surrender,Adopted,Friend,40212,38.2663,-85.8,47118,2011-12-28T00:00:00Z,2011,December
A448634,CAT,2012-02-01T00:00:00Z,2012,February,ISIS,UNKNOWN,Infant - Younger than 6 months,FEMALE,TRUE,KITTN,ORANGE,Foster Return,Adopted,Walk In,40215,38.1919,-85.7841,47164,2012-02-04T00:00:00Z,2012,February
A448634,CAT,2011-12-02T00:00:00Z,2011,December,ISIS,UNKNOWN,Infant - Younger than 6 months,FEMALE,TRUE,KITTN,ORANGE,Owner Surrender,Foster,UNKNOWN,40212,38.2663,-85.8,40215,2011-12-14T00:00:00Z,2011,December
A448635,DOG,2011-12-02T00:00:00Z,2011,December,ZOEY,UNKNOWN,UNKNOWN,FEMALE,FALSE,SMALL,WHITE,Stray,Euthanized,Behavior,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2011-12-12T00:00:00Z,2011,December
A448636,DOG,2011-12-02T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,UNKNOWN,FEMALE,FALSE,SMALL,BLACK,Stray,Transferred to Rescue Group,Rescue Group,40215,38.1919,-85.7841,40214,2011-12-08T00:00:00Z,2011,December
A448637,CAT,2011-12-02T00:00:00Z,2011,December,COCO,UNKNOWN,UNKNOWN,FEMALE,FALSE,SMALL,TORTIE,Stray,Euthanized,Time and Space,40216,38.1889,-85.8314,UNKNOWN,2011-12-08T00:00:00Z,2011,December
A448638,CAT,2011-12-02T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,UNKNOWN,FEMALE,TRUE,MED,TORTIE,Stray,Transferred to Rescue Group,Rescue Group,40216,38.1889,-85.8314,40205,2011-12-08T00:00:00Z,2011,December
A448639,CAT,2011-12-02T00:00:00Z,2011,December,SMOKEY,UNKNOWN,UNKNOWN,MALE,TRUE,SMALL,GRAY,Stray,Euthanized,Time and Space,40216,38.1889,-85.8314,UNKNOWN,2011-12-08T00:00:00Z,2011,December
A448640,OTHER,2011-12-02T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,SMALL,BROWN,Stray,Euthanized,Medical,40215,38.1919,-85.7841,UNKNOWN,2011-12-03T00:00:00Z,2011,December
A448641,CAT,2011-12-02T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,Infant - Younger than 6 months,MALE,FALSE,KITTN,BRN TABBY,Owner Surrender,Euthanized,Medical,40213,38.1861,-85.713,UNKNOWN,2011-12-12T00:00:00Z,2011,December
A448642,DOG,2011-12-02T00:00:00Z,2011,December,GINNY,GERM SHEPHERD - GERM SHEPHERD,Older than 7 years,FEMALE,TRUE,LARGE,BLACK,Owner Surrender,Transferred to Rescue Group,Rescue Group,40272,38.0961,-85.8599,40059,2011-12-12T00:00:00Z,2011,December
A448643,DOG,2011-12-02T00:00:00Z,2011,December,SOPHIE,GERM SHEPHERD - GERM SHEPHERD,Older than 1 year,FEMALE,TRUE,LARGE,BLACK,Owner Surrender,Transferred to Rescue Group,Rescue Group,40272,38.0961,-85.8599,40059,2011-12-12T00:00:00Z,2011,December
A448644,CAT,2011-12-02T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,Youth - Younger than 1 year,MALE,FALSE,MED,GRAY TABBY,Stray,Euthanized,Medical,40214,38.1609,-85.7762,UNKNOWN,2011-12-09T00:00:00Z,2011,December
A448645,CAT,2011-12-02T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,Infant - Younger than 6 months,MALE,FALSE,KITTN,BLACK,Stray,Euthanized,Time and Space,40205,38.2229,-85.6833,UNKNOWN,2011-12-13T00:00:00Z,2011,December
A448646,RABBIT,2011-12-02T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,UNKNOWN,MALE,TRUE,SMALL,WHITE,Stray,Transferred to Rescue Group,Rescue Group,40215,38.1919,-85.7841,UNKNOWN,2011-12-23T00:00:00Z,2011,December
A448647,CAT,2011-12-02T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,Infant - Younger than 6 months,FEMALE,FALSE,KITTN,GRAY,Stray,Euthanized,Time and Space,40205,38.2229,-85.6833,UNKNOWN,2011-12-13T00:00:00Z,2011,December
A448648,CAT,2011-12-02T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,Infant - Younger than 6 months,MALE,FALSE,KITTN,ORG TABBY,Stray,Euthanized,Time and Space,40205,38.2229,-85.6833,UNKNOWN,2011-12-13T00:00:00Z,2011,December
A448649,CAT,2011-12-02T00:00:00Z,2011,December,LISA LU,UNKNOWN,Infant - Younger than 6 months,FEMALE,TRUE,KITTN,BRN TABBY,Stray,Foster,UNKNOWN,40220,38.215,-85.6221,40229,2011-12-02T00:00:00Z,2011,December
A448649,CAT,2012-01-08T00:00:00Z,2012,January,LISA LU,UNKNOWN,Infant - Younger than 6 months,FEMALE,TRUE,KITTN,BRN TABBY,Foster Return,Adopted,Walk In,40229,38.0856,-85.6698,40206,2012-01-12T00:00:00Z,2012,January
A448654,CAT,2011-12-02T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,Infant - Younger than 6 months,FEMALE,FALSE,KITTN,BLACK,Owner Surrender,Euthanized,Requested,42011,UNKNOWN,UNKNOWN,UNKNOWN,2011-12-02T00:00:00Z,2011,December
A448656,DOG,2011-12-02T00:00:00Z,2011,December,UNKNOWN,DACHSHUND - MIX,Older than 1 year,MALE,FALSE,SMALL,RED,Stray,Euthanized,Medical,40258,38.1417,-85.8638,UNKNOWN,2011-12-02T00:00:00Z,2011,December
A448657,DOG,2011-12-02T00:00:00Z,2011,December,SWEET PEA,UNKNOWN,Older than 1 year,MALE,TRUE,LARGE,TRICOLOR,Stray,Returned to Owner,UNKNOWN,40215,38.1919,-85.7841,40215,2011-12-08T00:00:00Z,2011,December
A448658,DOG,2011-12-02T00:00:00Z,2011,December,JR,UNKNOWN,Youth - Younger than 1 year,MALE,TRUE,PUPPY,TRICOLOR,Stray,Returned to Owner,UNKNOWN,40215,38.1919,-85.7841,40215,2011-12-08T00:00:00Z,2011,December
A448659,DOG,2011-12-02T00:00:00Z,2011,December,TIPPY,UNKNOWN,Youth - Younger than 1 year,MALE,TRUE,PUPPY,BLACK,Stray,Returned to Owner,UNKNOWN,40215,38.1919,-85.7841,40215,2011-12-08T00:00:00Z,2011,December
A448660,CAT,2011-12-02T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,UNKNOWN,FEMALE,FALSE,KITTN,BLACK,Stray,Euthanized,Medical,40212,38.2663,-85.8,UNKNOWN,2011-12-06T00:00:00Z,2011,December
A448661,CAT,2011-12-02T00:00:00Z,2011,December,INGRID,UNKNOWN,Older than 1 year,FEMALE,TRUE,LARGE,TORTIE,Stray,Adopted,Facebook,40202,38.2529,-85.7514,40222,2011-12-21T00:00:00Z,2011,December
A448662,DOG,2011-12-02T00:00:00Z,2011,December,PRECIOUS,PIT BULL - BOXER,Older than 1 year,FEMALE,TRUE,LARGE,FAWN,Stray,Returned to Owner,UNKNOWN,40211,38.2414,-85.8118,40218,2011-12-13T00:00:00Z,2011,December
A448663,DOG,2011-12-02T00:00:00Z,2011,December,RICO,UNKNOWN,UNKNOWN,MALE,FALSE,LARGE,BROWN,Impound,Euthanized,Requested,40215,38.1919,-85.7841,UNKNOWN,2012-01-29T00:00:00Z,2012,January
A448664,DOG,2011-12-02T00:00:00Z,2011,December,CAGE,UNKNOWN,UNKNOWN,FEMALE,FALSE,MED,BROWN,Impound,Euthanized,Requested,40215,38.1919,-85.7841,UNKNOWN,2012-01-29T00:00:00Z,2012,January
A448665,DOG,2011-12-02T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,UNKNOWN,FEMALE,FALSE,MED,WHITE,Stray,Transferred to Rescue Group,Rescue Group,40212,38.2663,-85.8,40214,2011-12-08T00:00:00Z,2011,December
A448666,CAT,2011-12-02T00:00:00Z,2011,December,SIR WHISKERS,UNKNOWN,Older than 1 year,MALE,TRUE,MED,WHITE,Stray,Adopted,Walk In,40204,38.2386,-85.7263,40299,2012-02-07T00:00:00Z,2012,February
A448667,CAT,2011-12-02T00:00:00Z,2011,December,LOCHIE,UNKNOWN,Older than 7 years,MALE,TRUE,LARGE,GRAY TIGER,Owner Surrender,Euthanized,Behavior,40218,38.1938,-85.6573,UNKNOWN,2011-12-12T00:00:00Z,2011,December
A448668,DOG,2011-12-23T00:00:00Z,2011,December,ROXY,GERM SHEPHERD - BLACK/TAN HOUND,Youth - Younger than 1 year,FEMALE,TRUE,LARGE,BROWN,Owner Surrender,Adopted,Web PF,40217,38.2163,-85.739,40160,2011-12-28T00:00:00Z,2011,December
A448668,DOG,2011-12-03T00:00:00Z,2011,December,ROXY,GERM SHEPHERD - BLACK/TAN HOUND,Youth - Younger than 1 year,FEMALE,TRUE,LARGE,BROWN,Owner Surrender,Adopted,Walk In,40215,38.1919,-85.7841,40217,2011-12-22T00:00:00Z,2011,December
A448681,DOG,2011-12-03T00:00:00Z,2011,December,UNKNOWN,CAIRN TERRIER - BORDER TERRIER,Older than 1 year,FEMALE,FALSE,MED,BROWN,Stray,Transferred to Rescue Group,Rescue Group,40245,38.2709,-85.4832,40245,2011-12-03T00:00:00Z,2011,December
A448682,CAT,2011-12-03T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,Youth - Younger than 1 year,UNKNOWN,FALSE,MED,BLACK,Owner Surrender,Lost Report Expired,UNKNOWN,40215,38.1919,-85.7841,UNKNOWN,2012-07-20T00:00:00Z,2012,July
A448683,DOG,2011-12-03T00:00:00Z,2011,December,UNKNOWN,SIBERIAN HUSKY - MIX,Older than 7 years,MALE,TRUE,MED,CREAM,Stray,Transferred to Rescue Group,Rescue Group,40216,38.1889,-85.8314,19320,2011-12-22T00:00:00Z,2011,December
A448684,CAT,2011-12-03T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,UNKNOWN,MALE,TRUE,MED,GRAY,Stray,Euthanized,Time and Space,40218,38.1938,-85.6573,UNKNOWN,2011-12-13T00:00:00Z,2011,December
A448685,DOG,2011-12-03T00:00:00Z,2011,December,LUCY,LABRADOR RETR - MIX,Youth - Younger than 1 year,FEMALE,TRUE,LARGE,BLACK,Stray,Returned to Owner,UNKNOWN,40218,38.1938,-85.6573,40218,2011-12-10T00:00:00Z,2011,December
A448687,DOG,2011-12-03T00:00:00Z,2011,December,DIXIE,LABRADOR RETR - MIX,Youth - Younger than 1 year,FEMALE,TRUE,LARGE,BLACK,Stray,Returned to Owner,UNKNOWN,40218,38.1938,-85.6573,40218,2011-12-10T00:00:00Z,2011,December
A448688,DOG,2011-12-03T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,Older than 1 year,MALE,TRUE,LARGE,FAWN,Stray,Euthanized,Medical,40216,38.1889,-85.8314,UNKNOWN,2011-12-10T00:00:00Z,2011,December
A448689,CAT,2011-12-03T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,UNKNOWN,FEMALE,FALSE,MED,CALICO,Stray,Euthanized,Medical,40272,38.0961,-85.8599,UNKNOWN,2011-12-03T00:00:00Z,2011,December
A448690,DOG,2011-12-03T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,UNKNOWN,FEMALE,FALSE,MED,BLUE,Stray,Euthanized,Time and Space,40215,38.1919,-85.7841,UNKNOWN,2011-12-28T00:00:00Z,2011,December
A448691,DOG,2011-12-03T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,UNKNOWN,MALE,FALSE,LARGE,BROWN,Stray,Euthanized,Behavior,40215,38.1919,-85.7841,UNKNOWN,2011-12-13T00:00:00Z,2011,December
A448692,DOG,2011-12-03T00:00:00Z,2011,December,HERSHEY BEAR,UNKNOWN,Older than 1 year,MALE,FALSE,LARGE,CHOCOLATE,Owner Surrender,Euthanized,Requested,40218,38.1938,-85.6573,UNKNOWN,2011-12-03T00:00:00Z,2011,December
A448693,DOG,2011-12-03T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,UNKNOWN,MALE,FALSE,LARGE,BLUE,Stray,Transferred to Rescue Group,Ky Humane Society,40212,38.2663,-85.8,UNKNOWN,2011-12-13T00:00:00Z,2011,December
A448694,DOG,2011-12-03T00:00:00Z,2011,December,MARLEY,PIT BULL - MIX,Older than 1 year,MALE,TRUE,LARGE,BLACK,Owner Surrender,Euthanized,Requested,40291,38.1472,-85.5917,UNKNOWN,2011-12-03T00:00:00Z,2011,December
A448695,CAT,2011-12-03T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,Infant - Younger than 6 months,FEMALE,FALSE,KITTN,TORTIE,Stray,Euthanized,Medical,40125,UNKNOWN,UNKNOWN,UNKNOWN,2011-12-12T00:00:00Z,2011,December
A448696,CAT,2011-12-03T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,Infant - Younger than 6 months,FEMALE,FALSE,KITTN,WHITE,Stray,Euthanized,Medical,40125,UNKNOWN,UNKNOWN,UNKNOWN,2011-12-12T00:00:00Z,2011,December
A448697,CAT,2011-12-03T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,Infant - Younger than 6 months,FEMALE,FALSE,KITTN,WHITE,Stray,Euthanized,Medical,40125,UNKNOWN,UNKNOWN,UNKNOWN,2011-12-03T00:00:00Z,2011,December
A448699,OTHER,2011-12-03T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,MED,GRAY,Stray,Euthanized,Medical,40215,38.1919,-85.7841,UNKNOWN,2011-12-03T00:00:00Z,2011,December
A448700,DOG,2011-12-03T00:00:00Z,2011,December,TUT,CHIHUAHUA SH - MIX,Youth - Younger than 1 year,MALE,FALSE,MED,BLACK,Stray,Transferred to Rescue Group,Rescue Waggin,40216,38.1889,-85.8314,UNKNOWN,2012-01-17T00:00:00Z,2012,January
A448701,DOG,2011-12-03T00:00:00Z,2011,December,GEANIE,CAIRN TERRIER - MIX,Older than 7 years,FEMALE,FALSE,SMALL,TAN,Owner Surrender,Euthanized,Requested,40258,38.1417,-85.8638,UNKNOWN,2011-12-03T00:00:00Z,2011,December
A448702,DOG,2011-12-03T00:00:00Z,2011,December,LOU,COCKER SPAN - BEAGLE,Older than 7 years,MALE,FALSE,MED,WHITE,Owner Surrender,Euthanized,Requested,40218,38.1938,-85.6573,UNKNOWN,2011-12-03T00:00:00Z,2011,December
A448703,CAT,2011-12-03T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,Infant - Younger than 6 months,MALE,FALSE,KITTN,CRM TABBY,Stray,Euthanized,Medical,40219,38.1416,-85.6822,UNKNOWN,2011-12-12T00:00:00Z,2011,December
A448704,DOG,2011-12-03T00:00:00Z,2011,December,SIMBA,BEAGLE - MIX,Older than 1 year,MALE,FALSE,MED,TAN,Owner Surrender,Transferred to Rescue Group,Rescue Group,40219,38.1416,-85.6822,40299,2012-01-11T00:00:00Z,2012,January
A448708,DOG,2011-12-03T00:00:00Z,2011,December,UNKNOWN,PIT BULL - MIX,Youth - Younger than 1 year,MALE,FALSE,PUPPY,BROWN,Stray,Euthanized,Time and Space,40219,38.1416,-85.6822,UNKNOWN,2012-01-03T00:00:00Z,2012,January
A448711,CAT,2011-12-04T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,KITTN,ORG TABBY,Stray,Died,Enroute to Shelter,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2011-12-07T00:00:00Z,2011,December
A448712,DOG,2011-12-04T00:00:00Z,2011,December,TYSON,UNKNOWN,Youth - Younger than 1 year,MALE,TRUE,MED,TAN,Stray,Transferred to Rescue Group,Rescue Group,UNKNOWN,UNKNOWN,UNKNOWN,55379,2012-02-18T00:00:00Z,2012,February
A448713,CAT,2011-12-04T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,Older than 1 year,MALE,FALSE,SMALL,ORANGE,Stray,Euthanized,Medical,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2011-12-12T00:00:00Z,2011,December
A448714,DOG,2011-12-04T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,UNKNOWN,MALE,FALSE,MED,BROWN,Stray,Euthanized,Behavior,40215,38.1919,-85.7841,UNKNOWN,2011-12-13T00:00:00Z,2011,December
A448715,CAT,2011-12-04T00:00:00Z,2011,December,GINGER,UNKNOWN,Infant - Younger than 6 months,FEMALE,TRUE,MED,BRN TABBY,Stray,Adopted,Web PF,40272,38.0961,-85.8599,40245,2012-02-11T00:00:00Z,2012,February
A448716,CAT,2011-12-04T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,Older than 1 year,MALE,FALSE,MED,BLACK,Stray,Euthanized,Medical,40272,38.0961,-85.8599,UNKNOWN,2011-12-22T00:00:00Z,2011,December
A448717,DOG,2011-12-04T00:00:00Z,2011,December,ARTIE,ROTTWEILER - MIX,Older than 1 year,MALE,TRUE,MED,BLACK,Stray,Transferred to Rescue Group,Rescue Group,40215,38.1919,-85.7841,19320,2011-12-22T00:00:00Z,2011,December
A448719,DOG,2011-12-04T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,Older than 1 year,MALE,FALSE,MED,BR BRINDLE,Stray,Euthanized,Behavior,47161,38.3129,-86.0948,UNKNOWN,2011-12-09T00:00:00Z,2011,December
A448720,DOG,2011-12-04T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,Older than 1 year,FEMALE,TRUE,MED,BROWN,Stray,Euthanized,Time and Space,47161,38.3129,-86.0948,UNKNOWN,2011-12-28T00:00:00Z,2011,December
A448721,DOG,2011-12-04T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,Older than 7 years,FEMALE,FALSE,TOY,WHITE,Stray,Transferred to Rescue Group,Rescue Group,40229,38.0856,-85.6698,45212,2011-12-20T00:00:00Z,2011,December
A448722,DOG,2011-12-04T00:00:00Z,2011,December,GINGER,UNKNOWN,Youth - Younger than 1 year,FEMALE,TRUE,MED,BR BRINDLE,Stray,Returned to Owner,UNKNOWN,40272,38.0961,-85.8599,40272,2011-12-04T00:00:00Z,2011,December
A448723,CAT,2011-12-04T00:00:00Z,2011,December,ASHE,UNKNOWN,Older than 1 year,MALE,TRUE,MED,GRAY,Stray,Adopted,Walk In,40118,38.1061,-85.7536,40211,2012-03-02T00:00:00Z,2012,March
A448724,CAT,2011-12-04T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,MED,BLACK,Stray,Euthanized,Time and Space,40216,38.1889,-85.8314,UNKNOWN,2011-12-13T00:00:00Z,2011,December
A448728,DOG,2011-12-04T00:00:00Z,2011,December,REESE,GERM SHEPHERD - PIT BULL,UNKNOWN,FEMALE,FALSE,MED,TAN,Impound,Euthanized,Requested,40215,38.1919,-85.7841,40218,2011-12-21T00:00:00Z,2011,December
A448739,CAT,2011-12-05T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,Youth - Younger than 1 year,MALE,FALSE,MED,ORG TABBY,Stray,Euthanized,Medical,40219,38.1416,-85.6822,UNKNOWN,2012-01-17T00:00:00Z,2012,January
A448740,CAT,2011-12-05T00:00:00Z,2011,December,PENELOPE,UNKNOWN,Youth - Younger than 1 year,FEMALE,TRUE,MED,GRAY TABBY,Stray,Adopted,Walk In,40219,38.1416,-85.6822,40217,2012-01-27T00:00:00Z,2012,January
A448742,DOG,2012-08-10T00:00:00Z,2012,August,ZEPATTO,UNKNOWN,Older than 1 year,MALE,TRUE,LARGE,TAN,Owner Surrender,Returned to Owner,UNKNOWN,40215,38.1919,-85.7841,40215,2012-08-11T00:00:00Z,2012,August
A448744,DOG,2011-12-05T00:00:00Z,2011,December,BOSS,UNKNOWN,Infant - Younger than 6 months,MALE,FALSE,MED,BLACK,Stray,Returned to Owner,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,40215,2011-12-06T00:00:00Z,2011,December
A448745,DOG,2011-12-05T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,UNKNOWN,FEMALE,FALSE,MED,RED,Stray,Euthanized,Behavior,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2011-12-30T00:00:00Z,2011,December
A448755,CAT,2011-12-05T00:00:00Z,2011,December,TIKI,UNKNOWN,Infant - Younger than 6 months,MALE,TRUE,SMALL,SEAL PT,Stray,Adopted,Friend,42011,UNKNOWN,UNKNOWN,40059,2011-12-24T00:00:00Z,2011,December
A448759,CAT,2011-12-05T00:00:00Z,2011,December,DAISY,MAINE COON - MIX,Older than 1 year,FEMALE,TRUE,LARGE,BRN TABBY,Owner Surrender,Euthanized,Medical,40206,38.2547,-85.7025,UNKNOWN,2012-01-19T00:00:00Z,2012,January
A448760,CAT,2011-12-05T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,Older than 1 year,MALE,TRUE,LARGE,BRN TABBY,Stray,Transferred to Rescue Group,Rescue Group,40218,38.1938,-85.6573,21230,2011-12-13T00:00:00Z,2011,December
A448761,CAT,2011-12-05T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,Older than 1 year,FEMALE,FALSE,LARGE,GRAY,Stray,Euthanized,Behavior,40218,38.1938,-85.6573,UNKNOWN,2011-12-12T00:00:00Z,2011,December
A448762,DOG,2011-12-05T00:00:00Z,2011,December,JAXSON,BEAGLE - GERM SH POINT,Youth - Younger than 1 year,MALE,TRUE,PUPPY,WHITE,Owner Surrender,Transferred to Rescue Group,Ky Humane Society,40218,38.1938,-85.6573,UNKNOWN,2011-12-05T00:00:00Z,2011,December
A448767,CAT,2011-12-05T00:00:00Z,2011,December,MAUDE,UNKNOWN,Older than 7 years,FEMALE,TRUE,MED,GRAY TABBY,Stray,Euthanized,Behavior,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2011-12-12T00:00:00Z,2011,December
A448769,DOG,2011-12-05T00:00:00Z,2011,December,UNKNOWN,GERM SHEPHERD - LABRADOR RETR,UNKNOWN,UNKNOWN,FALSE,LARGE,BROWN,Owner Surrender,Euthanized,Requested,40218,38.1938,-85.6573,UNKNOWN,2011-12-05T00:00:00Z,2011,December
A448770,DOG,2011-12-05T00:00:00Z,2011,December,ELI,UNKNOWN,Older than 7 years,MALE,FALSE,LARGE,BLACK,Owner Surrender,Transferred to Rescue Group,Rescue Group,40218,38.1938,-85.6573,40059,2011-12-15T00:00:00Z,2011,December
A448771,DOG,2011-12-05T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,Youth - Younger than 1 year,FEMALE,FALSE,LARGE,WHITE,Stray,Euthanized,Time and Space,40216,38.1889,-85.8314,UNKNOWN,2012-01-04T00:00:00Z,2012,January
A448772,DOG,2011-12-05T00:00:00Z,2011,December,TRIX,LABRADOR RETR - MIX,Youth - Younger than 1 year,FEMALE,TRUE,PUPPY,BLACK,Owner Surrender,Transferred to Rescue Group,Rescue Group,40215,38.1919,-85.7841,14779,2011-12-16T00:00:00Z,2011,December
A448773,CAT,2011-12-05T00:00:00Z,2011,December,FELICITY,UNKNOWN,Older than 7 years,FEMALE,TRUE,LARGE,BRN TABBY,Stray,Euthanized,Time and Space,40242,38.2791,-85.5904,UNKNOWN,2011-12-13T00:00:00Z,2011,December
A448774,CAT,2011-12-05T00:00:00Z,2011,December,JOHNNIE,UNKNOWN,Older than 7 years,FEMALE,TRUE,LARGE,BRN TABBY,Stray,Euthanized,Time and Space,40242,38.2791,-85.5904,UNKNOWN,2011-12-13T00:00:00Z,2011,December
A448775,DOG,2011-12-05T00:00:00Z,2011,December,OLIVER,UNKNOWN,Older than 1 year,MALE,TRUE,MED,TRICOLOR,Stray,Adopted,3rd Party,40216,38.1889,-85.8314,40216,2011-12-17T00:00:00Z,2011,December
A448777,CAT,2011-12-05T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,Older than 1 year,FEMALE,FALSE,MED,CALICO,Stray,Transferred to Rescue Group,Ky Humane Society,40215,38.1919,-85.7841,40214,2011-12-07T00:00:00Z,2011,December
A448778,CAT,2011-12-05T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,Infant - Younger than 6 months,FEMALE,FALSE,KITTN,GRAY,Stray,Transferred to Rescue Group,Ky Humane Society,40215,38.1919,-85.7841,40214,2011-12-07T00:00:00Z,2011,December
A448779,CAT,2011-12-05T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,Infant - Younger than 6 months,MALE,FALSE,KITTN,GRAY,Stray,Transferred to Rescue Group,Ky Humane Society,40215,38.1919,-85.7841,40214,2011-12-07T00:00:00Z,2011,December
A448780,CAT,2011-12-05T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,Infant - Younger than 6 months,MALE,FALSE,KITTN,ORANGE,Stray,Transferred to Rescue Group,Ky Humane Society,40215,38.1919,-85.7841,40214,2011-12-07T00:00:00Z,2011,December
A448781,CAT,2011-12-05T00:00:00Z,2011,December,LUCY,UNKNOWN,Infant - Younger than 6 months,FEMALE,TRUE,KITTN,WHITE,Stray,Adopted,Refferal,40258,38.1417,-85.8638,40203,2012-02-01T00:00:00Z,2012,February
A448782,CAT,2011-12-05T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,Infant - Younger than 6 months,FEMALE,FALSE,KITTN,BLACK,Stray,Euthanized,Medical,40215,38.1919,-85.7841,UNKNOWN,2011-12-20T00:00:00Z,2011,December
A448783,CAT,2012-05-10T00:00:00Z,2012,May,UNKNOWN,UNKNOWN,UNKNOWN,MALE,FALSE,MED,WHITE,Owner Surrender,Euthanized,Time and Space,40215,38.1919,-85.7841,UNKNOWN,2012-05-25T00:00:00Z,2012,May
A448783,CAT,2011-12-05T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,UNKNOWN,MALE,FALSE,MED,WHITE,Stray,Adopted,Walk In,40215,38.1919,-85.7841,40215,2012-02-09T00:00:00Z,2012,February
A448798,CAT,2011-12-06T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,UNKNOWN,FEMALE,FALSE,KITTN,CALICO,Stray,Euthanized,Medical,40109,38.0625,-85.7356,UNKNOWN,2011-12-12T00:00:00Z,2011,December
A448806,DOG,2011-12-26T00:00:00Z,2011,December,UNKNOWN,UNKNOWN,Youth - Younger than 1 year,FEMALE,TRUE,LARGE,BLACK,Owner Surrender,Transferred to Rescue Group,Rescue Group,40210,38.2307,-85.7867,60033,2012-01-17T00:00:00Z,2012,January
